Customer_ID,Name,Surname,Mobile_No,Email_ID,Age,Marital_Status,Employment_Status,Annual_Income,Total_credit_Accounts,Account_Age_Years,Loan_Amount,On_Time_Payments,Late_Payments,Missed_Payments,Total_Hard_Enquiries,Total_credit_limit,Total_credit_balance,Total_Debt
649,Loretta,Thompson,5278647733,finleymelissa@example.net,28,married,unemployed,175056,10,17,223227,75,46,1,13,314774,102140,183722
650,Kimberly,Robertson,6375437770,irobertson@example.com,34,single,unemployed,143713,6,25,319350,94,44,9,13,268106,81246,140178
651,Elizabeth,Orozco,4706659737,burchbrandon@example.org,63,single,unemployed,188315,7,17,257187,96,37,16,12,263039,204183,128207
652,Jared,Valentine,6391519616,robert43@example.net,67,married,unemployed,130553,10,20,152564,57,1,5,15,171258,111897,69275
653,Rick,Martin,6639261258,ppage@example.org,39,single,unemployed,103226,3,2,466317,30,2,11,12,480287,359739,93221
654,George,Smith,693692943,whitney99@example.org,18,divorced,unemployed,116699,4,0,139123,50,49,19,5,195742,132533,8908
655,Deanna,Lee,3806983545,matthewslori@example.com,43,divorced,unemployed,96539,5,23,201306,34,3,12,3,185003,127225,87008
656,Julie,Johnson,2148118910,david71@example.net,46,divorced,employed,80681,8,23,183072,89,3,3,2,200799,136825,147529
657,Gregory,Compton,5373046052,nicoleanderson@example.com,58,married,employed,97178,9,30,114453,71,12,11,10,440568,98588,68762
658,Colleen,Kennedy,3033921435,cbooth@example.com,63,married,employed,132634,3,15,106453,85,29,15,16,196093,153576,141049
659,Andrew,Smith,1516187291,nicholskyle@example.com,51,divorced,self-employed,41216,6,28,130204,18,8,7,3,163150,77717,31332
660,Sarah,Davis,8899421179,kimhammond@example.org,57,married,self-employed,172209,10,30,464196,1,33,19,10,195747,165600,33814
661,Lisa,Steele,4026386512,emily52@example.net,18,single,unemployed,187220,9,25,298685,67,48,7,11,465201,34923,121762
662,Shannon,Hudson,3629851042,jestrada@example.org,53,single,employed,35202,6,20,62329,82,28,3,6,262822,235320,179769
663,Eric,Esparza,1395761658,cruztonya@example.com,51,divorced,employed,157137,6,18,226678,47,38,20,13,128699,81190,130392
664,Lance,Jenkins,7703095131,cartersherri@example.net,23,single,employed,116577,9,6,121311,36,6,0,12,290062,202690,96726
665,Wendy,James,2700239723,qpowell@example.net,38,divorced,employed,149823,9,27,388870,12,40,17,9,159631,136080,36453
666,David,Evans,8130445217,pdavis@example.org,42,divorced,unemployed,99268,1,6,296093,64,10,5,10,15021,3347,144341
667,Lisa,Flores,6948878578,mwilliams@example.com,26,married,employed,27104,9,12,321915,10,24,12,6,226600,155160,1546
668,Christine,Clark,711416972,chorne@example.com,59,divorced,employed,133873,8,11,7422,88,20,6,8,97169,57028,98183
669,Christopher,Joyce,1600426453,randerson@example.com,61,married,employed,110326,1,18,497990,10,31,15,17,187445,132510,76121
670,Raymond,Hernandez,1495025893,mariamueller@example.org,19,married,unemployed,179362,5,25,452119,29,40,6,9,175495,149899,156533
671,Robin,Brown,5553908324,kathryn98@example.com,22,married,employed,78425,5,11,205623,43,33,14,1,491864,466324,124459
672,Andre,Caldwell,6652429013,jvega@example.org,52,single,self-employed,50802,3,4,47610,81,42,16,11,247304,38794,58695
673,Oscar,Wilson,6365766762,rgardner@example.com,57,single,employed,101435,3,16,254225,33,2,20,5,288891,201745,90520
674,John,Smith,7355000133,laurie40@example.net,69,married,self-employed,103848,4,26,319888,5,16,1,17,299594,124468,90414
675,Diana,Ross,3738307898,egray@example.com,38,married,employed,87872,7,1,291854,56,18,13,17,315017,135794,142277
676,Donna,Macias,4520527189,richardsonchristina@example.net,20,married,self-employed,89597,3,11,374573,54,24,5,15,15722,835,108498
677,Angela,Ware,8693419689,roberthood@example.com,19,divorced,self-employed,154705,8,4,453629,11,39,16,16,350150,35236,111805
678,William,Young,373780402,rwoods@example.net,26,married,employed,132815,8,2,73740,50,9,10,5,384408,105178,194216
679,Caitlin,Wheeler,3574679335,valdezjonathan@example.org,33,single,self-employed,167371,10,14,94648,68,19,14,11,327866,219695,180836
680,Michael,Warner,8042425135,klove@example.org,21,single,employed,62917,2,9,434202,31,13,5,17,425025,281887,60996
681,Randall,Norman,7603109142,fullerjeffrey@example.com,18,divorced,self-employed,25603,10,20,339082,66,35,7,11,92142,12434,124320
682,Brittany,Burke,4202213429,bradshawmatthew@example.org,23,single,self-employed,153467,3,13,472978,26,35,20,10,19494,9450,3657
683,Mary,Anthony,4682602884,jsmith@example.org,49,divorced,self-employed,80608,1,17,403086,80,45,6,6,5232,2036,49698
684,Chad,Brown,3473865164,simshannah@example.org,35,married,employed,123176,6,14,259470,29,16,13,5,325922,87629,168189
685,Carl,Mcdaniel,4284531031,dking@example.com,26,married,self-employed,70772,7,5,222076,15,42,16,19,384667,55335,20000
686,Megan,Wall,8313726894,kristine08@example.com,40,single,employed,152755,9,16,319744,48,45,16,19,346708,139362,102551
687,Joseph,Kelley,8464511183,allenedward@example.org,29,single,unemployed,81621,4,25,454117,13,14,5,14,306836,81839,12180
688,Madison,Lawson,180148873,jweiss@example.org,42,single,unemployed,84212,7,26,460700,16,44,4,11,405921,164267,178009
689,Timothy,Hernandez,9009770821,andradeapril@example.net,65,single,unemployed,133659,3,30,499471,31,16,4,13,141346,22252,91845
690,Keith,Stewart,9091125770,marcus82@example.com,50,single,employed,83704,7,0,385595,38,41,8,2,195078,187491,142192
691,Ashley,Hunt,1278387400,thomasalvarado@example.net,67,married,employed,39493,2,12,395937,15,21,2,20,494427,458036,6803
692,Tracie,Meyers,5990163307,rrobinson@example.net,69,divorced,unemployed,35077,6,13,277094,82,41,14,7,355435,343556,159778
693,Anthony,Wright,3941683734,oliviabanks@example.com,67,single,unemployed,105685,2,2,496087,3,36,15,19,267852,5111,154831
694,Dakota,Alvarez,2988547051,sbarber@example.org,48,single,employed,68453,4,14,227969,53,1,18,10,281730,109293,158991
695,Jim,Holmes,1802318799,chandleramy@example.com,18,divorced,employed,81546,9,26,181617,59,50,10,20,300637,234902,178113
696,William,Brown,2453411475,gerald20@example.com,51,married,employed,45091,3,11,458967,14,28,19,1,371502,301832,195420
697,Victoria,Robinson,6324942087,jnichols@example.net,50,divorced,unemployed,23564,3,8,353441,73,10,19,8,231757,77925,1887
698,Ashley,Murphy,876158358,jeffreylambert@example.org,32,divorced,unemployed,196919,5,21,99545,82,21,18,3,495211,99920,154054
699,Stacey,Gutierrez,722450610,eharris@example.com,28,divorced,employed,105275,3,9,334730,51,8,9,6,465487,392698,135202
700,Connor,Kim,8110408277,andrewhowell@example.com,21,single,unemployed,190120,5,6,274921,73,30,2,5,119109,63266,194358
701,Alex,Velazquez,740579639,holmesmiranda@example.net,67,single,self-employed,111817,9,15,28704,45,28,10,11,316356,30218,148222
702,Paul,Alvarez,6752475888,gibbschristine@example.net,28,married,self-employed,108783,7,12,148534,36,29,12,15,51589,40314,111087
703,Monica,Ross,3162986388,merrittstephanie@example.net,43,divorced,employed,72920,6,20,489162,16,50,20,5,301213,275338,5020
704,Christopher,Martinez,1143466621,scott65@example.net,30,married,employed,149080,5,5,165451,60,17,18,8,455144,42870,103015
705,Victor,Hampton,5340370568,suarezleah@example.com,33,single,self-employed,96864,5,6,384273,76,2,10,8,310428,56731,151460
706,Alexandra,Martin,7207489982,sdavis@example.org,65,married,self-employed,77715,1,0,236359,43,46,15,16,201477,73507,147254
707,Rachel,Lawrence,8071252148,tammie57@example.com,22,married,self-employed,153967,1,12,320978,78,42,19,7,38086,27067,128518
708,Savannah,Smith,4478045462,bradleyroberson@example.com,54,divorced,self-employed,191870,5,4,418390,45,12,17,6,150650,13828,29308
709,Kevin,Lambert,4272086508,rfarrell@example.org,31,divorced,employed,130115,8,1,80794,98,33,17,2,386334,102480,181186
710,Jessica,Orozco,5095833520,sheachristopher@example.net,58,single,self-employed,122387,6,10,233640,51,49,2,1,259187,151679,81467
711,Rhonda,Parker,2056216715,coleemily@example.org,31,single,self-employed,40586,9,17,483653,60,47,5,14,203137,64429,45779
712,Nicole,Hurley,1939821098,lgordon@example.net,36,single,unemployed,66302,8,24,378873,32,40,9,18,304701,272480,22751
713,Manuel,Velasquez,879789161,laurapena@example.com,67,married,unemployed,164097,7,9,317763,47,25,18,10,167018,117449,112423
714,Victoria,Gibbs,5051681952,andrew05@example.org,65,divorced,self-employed,71788,6,19,297178,13,7,15,7,362213,293484,181468
715,Wayne,Curry,6551593097,hendersontiffany@example.net,53,single,unemployed,36388,6,8,128603,34,8,15,5,277442,273886,131922
716,Claudia,Moore,6673912448,marycox@example.org,64,married,employed,60371,5,10,278448,69,48,8,7,472655,184762,194695
717,James,Jackson,2143518138,bwashington@example.net,30,single,unemployed,191702,10,0,44889,67,7,3,0,251057,117456,4578
718,Sarah,Harris,5261645558,gabrielle59@example.net,50,divorced,employed,65928,1,15,252515,96,30,6,5,77802,63829,94682
719,Robert,Howard,6308095437,dwells@example.org,44,married,employed,177371,8,12,465502,100,21,1,15,125986,1425,95917
720,Kathleen,Roach,9319538836,morrisonjeremy@example.net,18,married,employed,159692,10,18,313923,82,16,8,18,280060,55669,195456
721,Robin,Ross,8402584646,mrobinson@example.com,22,single,unemployed,165591,10,0,347598,63,30,3,4,216175,113441,65559
722,Amber,Robinson,6468654841,jessica76@example.org,27,single,unemployed,118061,8,18,103992,31,13,16,6,231931,176336,15769
723,Samuel,Martinez,9292419051,timothychristensen@example.org,48,single,employed,142119,3,10,267606,94,18,9,15,287995,109759,130784
724,Ryan,Robinson,299160331,evanhill@example.com,70,single,employed,42853,4,27,398269,94,24,5,10,196588,175291,53323
725,Tammy,Garcia,4798994988,susan97@example.net,43,married,unemployed,58085,7,12,390013,37,48,5,14,412391,90738,28042
726,Matthew,Campbell,9730594470,collinsandrew@example.com,20,married,self-employed,66922,1,25,439912,64,7,5,5,365704,284260,122080
727,Brandon,Gillespie,1806934467,macdonaldwilliam@example.net,53,single,unemployed,198797,1,2,455263,6,24,4,9,205279,93835,184762
728,Stacy,Barajas,8079666585,vmoore@example.com,49,married,employed,25771,3,21,332159,36,34,3,16,365952,172605,179193
729,Zachary,Hill,2591863849,schwartzjulia@example.net,67,married,employed,133634,10,11,310234,88,0,3,4,13588,4912,97598
730,John,Steele,9829808730,jodi37@example.com,66,single,self-employed,101792,3,25,482972,56,1,2,6,235718,3496,73056
731,Amanda,Knight,1041309590,jayosborn@example.net,57,divorced,unemployed,150121,1,24,481570,57,47,10,1,47585,4978,39196
732,Michael,Lee,2805023258,shelby12@example.org,50,single,self-employed,184258,10,8,428528,19,4,16,2,487774,453136,174757
733,Amanda,Patel,4217481802,boydryan@example.com,40,married,self-employed,51103,3,22,126821,27,39,2,4,181963,3954,118265
734,Joseph,Lloyd,5465293788,hughesdenise@example.com,31,married,employed,61687,2,5,181668,8,11,14,6,1469,305,106988
735,Jacqueline,Jones,366851881,caleb69@example.org,25,single,self-employed,51712,7,10,365743,34,34,15,14,77137,37426,137410
736,Cindy,Smith,3577285078,oschmidt@example.org,60,single,self-employed,169734,9,12,263028,21,37,4,19,440900,313582,179598
737,Robert,Madden,5589950537,palmermaria@example.com,37,single,self-employed,175549,3,4,71871,2,1,14,0,75822,57643,4288
738,Anthony,Reed,4128657945,edward09@example.net,68,single,unemployed,151966,7,22,491039,86,7,1,11,291355,148182,160307
739,Ian,Jones,8124302576,rfuller@example.org,59,single,unemployed,161097,1,15,260789,5,16,16,20,461289,41820,194016
740,Danielle,Rangel,6450619324,emilylee@example.org,52,married,unemployed,114724,8,20,374567,92,17,1,3,42317,9810,185149
741,Jennifer,Fisher,3298505636,zbates@example.org,65,single,self-employed,143606,6,22,254218,88,10,17,8,91251,39280,5
742,Karen,Foley,4211556532,echarles@example.org,21,divorced,unemployed,172798,9,4,263256,24,3,7,17,216826,1564,40983
743,Shawn,Valdez,1826978896,erin11@example.org,58,single,self-employed,61522,10,12,426087,17,19,15,0,346525,2367,117120
744,Ian,Oconnor,3068908471,simsashley@example.net,55,married,self-employed,185257,8,15,430360,28,14,6,8,44413,39833,36886
745,Tony,Collins,2590522731,christiangarcia@example.org,38,divorced,unemployed,153814,1,5,147417,38,5,2,0,31084,18571,83647
746,Crystal,Hatfield,5901107764,brett35@example.org,32,divorced,unemployed,55586,10,7,138630,40,45,13,15,342745,143909,128760
747,James,Sullivan,9387488286,coltonrogers@example.org,47,divorced,self-employed,156235,10,3,319811,56,28,0,7,283638,167021,85386
748,Larry,Ramos,3594993838,ctapia@example.org,28,divorced,self-employed,31547,10,24,194807,37,9,6,10,482912,221144,8249
749,Kathy,Ferguson,4724181748,pamelabrown@example.org,69,divorced,unemployed,132113,10,22,55153,1,48,17,12,66994,63944,36768
750,Brenda,Mclean,9203913909,gomezchristopher@example.com,29,single,employed,23270,6,27,211494,70,23,15,20,303649,211360,58793
751,Mckenzie,Ortiz,1687620601,barkerjennifer@example.net,64,married,self-employed,64479,4,7,141692,23,2,13,19,251320,180380,11444
752,John,Walker,7139208848,aprilbyrd@example.net,22,single,unemployed,120888,6,3,47372,26,30,16,3,50526,12363,117830
753,Ryan,Williams,7451887312,gabrielshepherd@example.org,54,divorced,employed,124054,10,12,468940,90,7,5,18,345134,29144,10515
754,Timothy,Zhang,4353220055,jillrichardson@example.net,63,married,employed,196735,2,16,358564,73,18,4,20,202554,144611,112142
755,Sharon,King,174480669,virginiamcintyre@example.org,32,divorced,employed,174710,1,1,79559,3,14,0,16,308029,131532,23390
756,Brandon,Miller,1622254914,logan47@example.org,21,single,unemployed,100634,6,5,321965,35,47,4,5,444124,101129,113799
757,Duane,Jimenez,3317723437,teresamiller@example.net,25,single,employed,34103,6,7,171512,90,22,13,3,379495,228876,52940
758,Donald,Smith,6510821939,williamsbeth@example.org,68,divorced,employed,199673,5,13,140717,68,4,18,20,164070,64975,186260
759,Curtis,Callahan,6354013592,howardbenjamin@example.com,42,divorced,unemployed,137715,8,13,464048,72,4,3,7,493063,363578,137405
760,Alexis,Murray,6311396682,ellisroger@example.com,70,married,employed,178302,3,10,354214,66,9,19,2,172762,78654,120721
761,Terri,Shaw,9528006490,mccarthychristine@example.com,48,married,employed,56150,4,19,260515,42,14,2,5,53730,20172,79020
762,Suzanne,Watson,5225957799,laurie57@example.net,54,divorced,self-employed,118138,2,16,262161,19,9,15,4,43143,321,177248
763,Lisa,Hall,1379202752,wheelervictoria@example.net,65,divorced,self-employed,41673,1,21,3918,29,2,12,16,178305,134825,136586
764,Eric,Sparks,7395633117,wsellers@example.org,57,married,employed,25432,3,14,41200,29,10,11,5,222457,59630,12266
765,Kenneth,Sanchez,2781299748,ballardpatricia@example.com,39,divorced,self-employed,160054,8,8,490367,98,50,11,9,71337,50592,26572
766,Daryl,Ramos,7753737910,santosrebecca@example.net,51,divorced,self-employed,38968,10,2,59387,39,14,15,18,277346,35700,145456
767,Jessica,Beltran,5883703192,washingtonjack@example.net,62,married,unemployed,109078,7,17,310680,49,15,8,5,142343,54208,112901
768,Yolanda,Webb,7844451597,vkeller@example.com,33,married,self-employed,88417,1,26,294059,14,43,8,13,101254,13688,51712
769,Stephanie,Charles,4404763380,robertonelson@example.org,34,married,unemployed,123017,1,8,63188,28,29,18,14,10714,7632,196668
770,Mike,Moore,3594026938,myersaaron@example.org,32,married,self-employed,146830,2,11,237595,0,41,5,10,122064,96387,139258
771,Emma,Gonzalez,8625771842,jennifergraves@example.org,36,single,employed,141482,5,9,73144,8,43,13,6,322304,88312,15914
772,David,Mayo,830700419,xhansen@example.org,42,married,employed,157527,8,3,245607,29,34,6,3,372858,224013,187425
773,Glenn,Hayes,1712883964,itorres@example.net,38,single,self-employed,119211,4,16,256009,68,20,6,15,460853,447830,129727
774,Cody,Alvarez,1121378351,travisdavis@example.com,30,divorced,unemployed,139397,2,20,11558,13,44,9,6,342008,237700,150363
775,April,Howard,8421955198,dnelson@example.com,21,married,self-employed,68549,5,6,60778,97,1,3,4,418546,202314,199659
776,Courtney,Robertson,1067827710,mdavidson@example.org,53,divorced,unemployed,122841,8,27,337753,86,23,0,12,186652,104360,63760
777,Jose,Mccormick,4428576463,heathermartin@example.org,62,married,employed,80382,6,23,309347,53,16,15,9,336517,158205,194545
778,Dillon,Baker,7779135782,lynchnicholas@example.net,50,married,employed,64337,3,14,255862,74,19,4,20,382994,52339,110466
779,Philip,Garcia,3086006870,masontodd@example.net,23,married,employed,59710,5,2,469745,56,32,12,11,354843,29128,60544
780,Mckenzie,Garcia,582116145,drew12@example.org,37,single,unemployed,187554,4,18,3099,74,40,4,19,218103,124140,82508
781,Amanda,Lucas,2715245998,haydenkeith@example.org,48,divorced,employed,158947,6,12,6659,18,11,5,2,96118,28378,111327
782,Kristen,Curtis,4274357735,reedrobert@example.net,18,divorced,employed,181570,4,23,89995,89,28,10,7,60032,45188,163066
783,Jason,Jones,7100987253,ramosalexis@example.net,56,divorced,self-employed,39967,7,14,314151,24,26,6,13,408803,354957,178928
784,Nathan,Molina,7671065704,gbailey@example.net,19,married,self-employed,24076,6,10,467691,53,1,8,6,16994,7440,67050
785,Michael,Hancock,8174875207,brandi48@example.org,60,married,self-employed,149489,3,11,264283,89,14,16,5,281902,176499,77705
786,Tara,Mccarthy,3187128099,hhughes@example.net,70,single,unemployed,143603,8,9,326371,44,17,15,15,241160,27150,87289
787,Vanessa,Duncan,9650407644,martinbell@example.com,31,single,unemployed,57019,4,4,426306,92,21,17,11,303683,131593,66692
788,David,Landry,4366473401,michaelwheeler@example.org,24,divorced,self-employed,114469,9,1,328261,30,41,11,9,384029,229022,195600
789,Kelli,Butler,5724883446,nataliecarson@example.org,66,single,self-employed,48786,4,25,187805,27,26,12,5,92922,19866,35120
